total_cases,new_cases,total_deaths,human_development_index,Status_counts_Academic break,Status_counts_Closed due to COVID-19,Status_counts_Fully open,Status_counts_Partially open
336.0,9.0,19.0,0.682,1.0,0.0,0.0,0.0
337.0,1.0,19.0,0.682,1.0,0.0,0.0,0.0
339.0,2.0,19.0,0.682,1.0,0.0,0.0,0.0
350.0,11.0,19.0,0.682,1.0,0.0,0.0,0.0
351.0,1.0,19.0,0.682,1.0,0.0,0.0,0.0
352.0,1.0,20.0,0.682,1.0,0.0,0.0,0.0
360.0,8.0,20.0,0.682,1.0,0.0,0.0,0.0
370.0,10.0,20.0,0.682,0.0,0.0,1.0,0.0
389.0,19.0,20.0,0.682,0.0,0.0,1.0,0.0
396.0,7.0,20.0,0.682,0.0,0.0,1.0,0.0
398.0,2.0,20.0,0.682,0.0,0.0,1.0,0.0
401.0,3.0,20.0,0.682,0.0,0.0,1.0,0.0
413.0,12.0,20.0,0.682,0.0,0.0,1.0,0.0
474.0,0.0,21.0,0.682,0.0,0.0,1.0,0.0
497.0,23.0,22.0,0.682,0.0,0.0,1.0,0.0
509.0,12.0,22.0,0.682,0.0,0.0,1.0,0.0
538.0,29.0,22.0,0.682,0.0,0.0,1.0,0.0
538.0,0.0,22.0,0.682,0.0,0.0,1.0,0.0
554.0,16.0,22.0,0.682,0.0,0.0,1.0,0.0
568.0,14.0,22.0,0.682,0.0,0.0,1.0,0.0
568.0,0.0,22.0,0.682,0.0,0.0,1.0,0.0
602.0,34.0,22.0,0.682,0.0,0.0,1.0,0.0
623.0,21.0,22.0,0.682,0.0,0.0,1.0,0.0
631.0,8.0,22.0,0.682,0.0,0.0,1.0,0.0
649.0,18.0,22.0,0.682,0.0,0.0,1.0,0.0
674.0,25.0,22.0,0.682,0.0,0.0,1.0,0.0
709.0,35.0,23.0,0.682,1.0,0.0,0.0,0.0
709.0,0.0,23.0,0.682,0.0,0.0,1.0,0.0
737.0,28.0,25.0,0.682,0.0,0.0,1.0,0.0
776.0,39.0,27.0,0.682,0.0,0.0,1.0,0.0
846.0,70.0,29.0,0.682,0.0,0.0,1.0,0.0
881.0,35.0,30.0,0.682,0.0,0.0,1.0,0.0
925.0,44.0,31.0,0.682,0.0,0.0,1.0,0.0
955.0,30.0,31.0,0.682,0.0,0.0,1.0,0.0
1029.0,74.0,31.0,0.682,0.0,0.0,1.0,0.0
1060.0,31.0,31.0,0.682,0.0,0.0,1.0,0.0
1093.0,33.0,31.0,0.682,0.0,0.0,1.0,0.0
1140.0,47.0,32.0,0.682,0.0,0.0,1.0,0.0
1180.0,40.0,35.0,0.682,0.0,0.0,1.0,0.0
1184.0,4.0,35.0,0.682,0.0,0.0,1.0,0.0
1234.0,50.0,36.0,0.682,0.0,0.0,1.0,0.0
1306.0,72.0,39.0,0.682,0.0,0.0,1.0,0.0
1401.0,19.0,44.0,0.682,0.0,0.0,1.0,0.0
1401.0,0.0,44.0,0.682,1.0,0.0,0.0,0.0
1459.0,58.0,46.0,0.682,0.0,0.0,1.0,0.0
1468.0,9.0,46.0,0.682,0.0,0.0,1.0,0.0
1560.0,92.0,47.0,0.682,0.0,1.0,0.0,0.0
1613.0,53.0,48.0,0.682,0.0,1.0,0.0,0.0
1703.0,90.0,48.0,0.682,0.0,1.0,0.0,0.0
1750.0,47.0,49.0,0.682,0.0,1.0,0.0,0.0
1763.0,13.0,52.0,0.682,0.0,1.0,0.0,0.0
1812.0,49.0,54.0,0.682,0.0,1.0,0.0,0.0
1853.0,41.0,56.0,0.682,0.0,1.0,0.0,0.0
1884.0,31.0,56.0,0.682,0.0,1.0,0.0,0.0
1958.0,74.0,58.0,0.682,0.0,0.0,1.0,0.0
1958.0,0.0,58.0,0.682,0.0,1.0,0.0,0.0
2027.0,69.0,60.0,0.682,0.0,1.0,0.0,0.0
2102.0,75.0,62.0,0.682,0.0,0.0,1.0,0.0
2168.0,66.0,64.0,0.682,1.0,0.0,0.0,0.0
2269.0,101.0,64.0,0.682,1.0,0.0,0.0,0.0
2402.0,133.0,65.0,0.682,0.0,0.0,1.0,0.0
2437.0,35.0,67.0,0.682,0.0,0.0,1.0,0.0
2535.0,98.0,69.0,0.682,0.0,0.0,0.0,1.0
2579.0,44.0,71.0,0.682,0.0,0.0,0.0,1.0
2709.0,130.0,73.0,0.682,0.0,1.0,0.0,0.0
2725.0,16.0,74.0,0.682,0.0,1.0,0.0,0.0
2772.0,47.0,76.0,0.682,0.0,1.0,0.0,0.0
2787.0,15.0,78.0,0.682,0.0,1.0,0.0,0.0
2846.0,59.0,78.0,0.682,0.0,1.0,0.0,0.0
2894.0,48.0,80.0,0.682,0.0,1.0,0.0,0.0
2968.0,0.0,85.0,0.682,0.0,1.0,0.0,0.0
3093.0,125.0,87.0,0.682,0.0,1.0,0.0,0.0
3188.0,95.0,90.0,0.682,0.0,1.0,0.0,0.0
3188.0,0.0,92.0,0.682,0.0,1.0,0.0,0.0
3292.0,104.0,95.0,0.682,0.0,1.0,0.0,0.0
3329.0,37.0,98.0,0.682,0.0,1.0,0.0,0.0
3358.0,29.0,100.0,0.682,0.0,1.0,0.0,0.0
3405.0,47.0,102.0,0.682,0.0,1.0,0.0,0.0
3469.0,64.0,103.0,0.682,0.0,1.0,0.0,0.0
3521.0,52.0,104.0,0.682,0.0,1.0,0.0,0.0
3565.0,44.0,106.0,0.682,0.0,0.0,1.0,0.0
3589.0,24.0,106.0,0.682,0.0,1.0,0.0,0.0
3620.0,31.0,107.0,0.682,0.0,1.0,0.0,0.0
3672.0,52.0,107.0,0.682,0.0,0.0,1.0,0.0
3710.0,38.0,109.0,0.682,1.0,0.0,0.0,0.0
3734.0,24.0,109.0,0.682,1.0,0.0,0.0,0.0
3765.0,31.0,111.0,0.682,0.0,0.0,1.0,0.0
3796.0,31.0,114.0,0.682,0.0,0.0,1.0,0.0
3850.0,54.0,116.0,0.682,0.0,0.0,0.0,1.0
3877.0,27.0,117.0,0.682,0.0,0.0,0.0,1.0
3960.0,83.0,117.0,0.682,0.0,1.0,0.0,0.0
3994.0,34.0,117.0,0.682,0.0,1.0,0.0,0.0
4023.0,29.0,119.0,0.682,0.0,1.0,0.0,0.0
4026.0,3.0,119.0,0.682,0.0,1.0,0.0,0.0
4061.0,35.0,119.0,0.682,0.0,1.0,0.0,0.0
4074.0,13.0,123.0,0.682,0.0,1.0,0.0,0.0
4098.0,24.0,123.0,0.682,0.0,1.0,0.0,0.0
4143.0,45.0,124.0,0.682,0.0,1.0,0.0,0.0
4162.0,19.0,124.0,0.682,0.0,1.0,0.0,0.0
4245.0,7.0,128.0,0.682,0.0,1.0,0.0,0.0
4324.0,79.0,130.0,0.682,0.0,0.0,0.0,1.0
4393.0,69.0,130.0,0.682,0.0,0.0,0.0,1.0
4457.0,64.0,133.0,0.682,0.0,0.0,0.0,1.0
4484.0,27.0,134.0,0.682,0.0,0.0,0.0,1.0
4514.0,30.0,134.0,0.682,0.0,0.0,0.0,1.0
4524.0,10.0,135.0,0.682,0.0,0.0,0.0,1.0
4530.0,6.0,135.0,0.682,0.0,0.0,0.0,1.0
4618.0,88.0,137.0,0.682,0.0,0.0,1.0,0.0
4662.0,44.0,138.0,0.682,0.0,1.0,0.0,0.0
4724.0,62.0,138.0,0.682,0.0,1.0,0.0,0.0
4794.0,70.0,138.0,0.682,0.0,0.0,1.0,0.0
4823.0,29.0,139.0,0.682,1.0,0.0,0.0,0.0
4874.0,51.0,139.0,0.682,1.0,0.0,0.0,0.0
4890.0,16.0,140.0,0.682,0.0,0.0,1.0,0.0
4914.0,24.0,142.0,0.682,0.0,0.0,1.0,0.0
4976.0,62.0,143.0,0.682,0.0,0.0,0.0,1.0
5005.0,29.0,143.0,0.682,0.0,0.0,0.0,1.0
5093.0,88.0,143.0,0.682,0.0,0.0,1.0,0.0
5133.0,40.0,143.0,0.682,0.0,0.0,1.0,0.0
5154.0,21.0,146.0,0.682,0.0,0.0,1.0,0.0
5189.0,35.0,147.0,0.682,0.0,0.0,1.0,0.0
5236.0,47.0,147.0,0.682,0.0,0.0,1.0,0.0
5276.0,40.0,149.0,0.682,0.0,0.0,1.0,0.0
5310.0,34.0,149.0,0.682,0.0,0.0,1.0,0.0
5338.0,28.0,149.0,0.682,0.0,0.0,1.0,0.0
5376.0,38.0,150.0,0.682,0.0,0.0,1.0,0.0
5406.0,30.0,151.0,0.682,0.0,0.0,1.0,0.0
5528.0,79.0,151.0,0.682,0.0,0.0,1.0,0.0
5601.0,73.0,151.0,0.682,0.0,0.0,1.0,0.0
5637.0,36.0,151.0,0.682,0.0,0.0,1.0,0.0
5665.0,28.0,153.0,0.682,0.0,0.0,1.0,0.0
5697.0,32.0,154.0,0.682,0.0,0.0,1.0,0.0
5700.0,3.0,154.0,0.682,0.0,0.0,1.0,0.0
5732.0,32.0,154.0,0.682,0.0,0.0,1.0,0.0
5811.0,79.0,154.0,0.682,0.0,1.0,0.0,0.0
5839.0,28.0,154.0,0.682,0.0,1.0,0.0,0.0
5879.0,40.0,154.0,0.682,0.0,0.0,1.0,0.0
5920.0,41.0,155.0,0.682,1.0,0.0,0.0,0.0
5943.0,23.0,156.0,0.682,1.0,0.0,0.0,0.0
5973.0,30.0,156.0,0.682,0.0,0.0,1.0,0.0
6016.0,43.0,158.0,0.682,0.0,0.0,1.0,0.0
6042.0,26.0,158.0,0.682,0.0,0.0,0.0,1.0
6076.0,34.0,159.0,0.682,0.0,0.0,0.0,1.0
6105.0,29.0,159.0,0.682,1.0,0.0,0.0,0.0
6125.0,20.0,159.0,0.682,1.0,0.0,0.0,0.0
6171.0,46.0,159.0,0.682,1.0,0.0,0.0,0.0
6216.0,45.0,160.0,0.682,1.0,0.0,0.0,0.0
6258.0,42.0,162.0,0.682,1.0,0.0,0.0,0.0
6266.0,8.0,162.0,0.682,1.0,0.0,0.0,0.0
6289.0,23.0,162.0,0.682,1.0,0.0,0.0,0.0
6289.0,0.0,162.0,0.682,1.0,0.0,0.0,0.0
6293.0,4.0,164.0,0.682,1.0,0.0,0.0,0.0
6298.0,5.0,164.0,0.682,1.0,0.0,0.0,0.0
6301.0,3.0,164.0,0.682,1.0,0.0,0.0,0.0
6319.0,18.0,164.0,0.682,1.0,0.0,0.0,0.0
6332.0,13.0,164.0,0.682,1.0,0.0,0.0,0.0
6348.0,16.0,164.0,0.682,1.0,0.0,0.0,0.0
6351.0,3.0,164.0,0.682,1.0,0.0,0.0,0.0
6358.0,7.0,164.0,0.682,1.0,0.0,0.0,0.0
6696.0,43.0,170.0,0.682,0.0,0.0,1.0,0.0
6745.0,49.0,170.0,0.682,0.0,0.0,1.0,0.0
6805.0,60.0,170.0,0.682,0.0,0.0,0.0,1.0
6851.0,46.0,170.0,0.682,0.0,0.0,0.0,1.0
6908.0,57.0,170.0,0.682,1.0,0.0,0.0,0.0
6931.0,23.0,170.0,0.682,1.0,0.0,0.0,0.0
6950.0,19.0,170.0,0.682,1.0,0.0,0.0,0.0
7015.0,65.0,170.0,0.682,1.0,0.0,0.0,0.0
7067.0,52.0,170.0,0.682,1.0,0.0,0.0,0.0
7143.0,76.0,170.0,0.682,1.0,0.0,0.0,0.0
7222.0,79.0,170.0,0.682,1.0,0.0,0.0,0.0
7298.0,76.0,172.0,0.682,1.0,0.0,0.0,0.0
7317.0,19.0,172.0,0.682,1.0,0.0,0.0,0.0
7346.0,29.0,172.0,0.682,1.0,0.0,0.0,0.0
7380.0,34.0,174.0,0.682,1.0,0.0,0.0,0.0
7470.0,90.0,175.0,0.682,1.0,0.0,0.0,0.0
7528.0,58.0,175.0,0.682,1.0,0.0,0.0,0.0
7581.0,53.0,176.0,0.682,1.0,0.0,0.0,0.0
7641.0,60.0,176.0,0.682,1.0,0.0,0.0,0.0
7654.0,13.0,177.0,0.682,1.0,0.0,0.0,0.0
7678.0,24.0,177.0,0.682,1.0,0.0,0.0,0.0
7714.0,36.0,177.0,0.682,1.0,0.0,0.0,0.0
8207.0,26.0,186.0,0.682,0.0,0.0,0.0,1.0
8231.0,24.0,186.0,0.682,0.0,0.0,0.0,1.0
8232.0,1.0,186.0,0.682,0.0,0.0,1.0,0.0
8262.0,30.0,188.0,0.682,0.0,0.0,1.0,0.0
8313.0,51.0,189.0,0.682,0.0,0.0,1.0,0.0
8338.0,25.0,189.0,0.682,0.0,0.0,1.0,0.0
8357.0,19.0,189.0,0.682,0.0,0.0,1.0,0.0
8399.0,42.0,189.0,0.682,0.0,0.0,1.0,0.0
8420.0,21.0,189.0,0.682,0.0,0.0,1.0,0.0
8427.0,7.0,189.0,0.682,0.0,0.0,1.0,0.0
8452.0,25.0,190.0,0.682,0.0,0.0,1.0,0.0
8457.0,5.0,192.0,0.682,0.0,0.0,1.0,0.0
8485.0,28.0,195.0,0.682,0.0,0.0,1.0,0.0
8513.0,28.0,195.0,0.682,0.0,0.0,1.0,0.0
8550.0,37.0,195.0,0.682,0.0,0.0,1.0,0.0
8585.0,35.0,195.0,0.682,0.0,0.0,1.0,0.0
8595.0,10.0,197.0,0.682,0.0,0.0,1.0,0.0
8626.0,31.0,197.0,0.682,0.0,0.0,1.0,0.0
8648.0,22.0,199.0,0.682,0.0,0.0,1.0,0.0
24.0,3.0,1.0,0.51,0.0,0.0,1.0,0.0
25.0,1.0,1.0,0.51,0.0,0.0,1.0,0.0
27.0,2.0,1.0,0.51,0.0,0.0,1.0,0.0
30.0,3.0,2.0,0.51,0.0,0.0,1.0,0.0
30.0,0.0,2.0,0.51,0.0,0.0,1.0,0.0
31.0,1.0,2.0,0.51,0.0,0.0,1.0,0.0
31.0,0.0,2.0,0.51,1.0,0.0,0.0,0.0
40.0,9.0,3.0,0.51,1.0,0.0,0.0,0.0
40.0,0.0,3.0,0.51,1.0,0.0,0.0,0.0
41.0,1.0,3.0,0.51,1.0,0.0,0.0,0.0
41.0,0.0,3.0,0.51,1.0,0.0,0.0,0.0
43.0,2.0,3.0,0.51,1.0,0.0,0.0,0.0
44.0,1.0,3.0,0.51,0.0,0.0,1.0,0.0
44.0,0.0,3.0,0.51,0.0,1.0,0.0,0.0
47.0,3.0,3.0,0.51,0.0,1.0,0.0,0.0
57.0,10.0,3.0,0.51,0.0,0.0,1.0,0.0
58.0,1.0,4.0,0.51,1.0,0.0,0.0,0.0
62.0,4.0,3.0,0.51,1.0,0.0,0.0,0.0
72.0,10.0,5.0,0.51,0.0,0.0,1.0,0.0
72.0,0.0,6.0,0.51,0.0,0.0,1.0,0.0
72.0,0.0,6.0,0.51,0.0,0.0,0.0,1.0
74.0,2.0,6.0,0.51,0.0,0.0,0.0,1.0
76.0,2.0,6.0,0.51,0.0,0.0,0.0,1.0
76.0,0.0,6.0,0.51,0.0,0.0,0.0,1.0
85.0,4.0,8.0,0.51,0.0,0.0,0.0,1.0
85.0,0.0,8.0,0.51,0.0,0.0,0.0,1.0
88.0,3.0,9.0,0.51,0.0,0.0,0.0,1.0
100.0,12.0,11.0,0.51,0.0,0.0,0.0,1.0
101.0,1.0,12.0,0.51,0.0,0.0,0.0,1.0
108.0,7.0,12.0,0.51,0.0,0.0,0.0,1.0
129.0,21.0,12.0,0.51,0.0,0.0,0.0,1.0
146.0,17.0,12.0,0.51,0.0,0.0,0.0,1.0
151.0,5.0,12.0,0.51,0.0,0.0,0.0,1.0
172.0,21.0,13.0,0.51,0.0,0.0,0.0,1.0
209.0,37.0,16.0,0.51,0.0,0.0,0.0,1.0
219.0,10.0,18.0,0.51,0.0,0.0,0.0,1.0
234.0,15.0,18.0,0.51,0.0,0.0,0.0,1.0
273.0,39.0,20.0,0.51,0.0,0.0,0.0,1.0
310.0,37.0,20.0,0.51,0.0,0.0,1.0,0.0
358.0,48.0,20.0,0.51,0.0,1.0,0.0,0.0
456.0,98.0,20.0,0.51,0.0,1.0,0.0,0.0
533.0,77.0,21.0,0.51,0.0,0.0,1.0,0.0
596.0,63.0,22.0,0.51,1.0,0.0,0.0,0.0
663.0,67.0,22.0,0.51,1.0,0.0,0.0,0.0
734.0,71.0,25.0,0.51,0.0,0.0,1.0,0.0
812.0,78.0,25.0,0.51,0.0,0.0,1.0,0.0
865.0,53.0,26.0,0.51,0.0,0.0,0.0,1.0
958.0,93.0,27.0,0.51,0.0,0.0,0.0,1.0
1063.0,105.0,31.0,0.51,0.0,0.0,0.0,1.0
1174.0,111.0,33.0,0.51,1.0,0.0,0.0,0.0
1320.0,146.0,34.0,0.51,1.0,0.0,0.0,0.0
1443.0,123.0,35.0,0.51,1.0,0.0,0.0,0.0
1584.0,141.0,35.0,0.51,1.0,0.0,0.0,0.0
2226.0,102.0,45.0,0.51,1.0,0.0,0.0,0.0
2507.0,281.0,48.0,0.51,1.0,0.0,0.0,0.0
2604.0,97.0,50.0,0.51,1.0,0.0,0.0,0.0
2640.0,36.0,50.0,0.51,1.0,0.0,0.0,0.0
2924.0,284.0,50.0,0.51,1.0,0.0,0.0,0.0
3072.0,148.0,50.0,0.51,1.0,0.0,0.0,0.0
3334.0,262.0,51.0,0.51,1.0,0.0,0.0,0.0
3538.0,204.0,54.0,0.51,1.0,0.0,0.0,0.0
3662.0,124.0,56.0,0.51,1.0,0.0,0.0,0.0
3796.0,134.0,58.0,0.51,1.0,0.0,0.0,0.0
3941.0,145.0,64.0,0.51,1.0,0.0,0.0,0.0
3941.0,0.0,64.0,0.51,1.0,0.0,0.0,0.0
4165.0,224.0,70.0,0.51,1.0,0.0,0.0,0.0
4309.0,144.0,73.0,0.51,0.0,1.0,0.0,0.0
4441.0,132.0,76.0,0.51,0.0,1.0,0.0,0.0
4547.0,106.0,80.0,0.51,0.0,1.0,0.0,0.0
4688.0,141.0,82.0,0.51,0.0,1.0,0.0,0.0
4916.0,228.0,84.0,0.51,0.0,1.0,0.0,0.0
4980.0,64.0,87.0,0.51,0.0,1.0,0.0,0.0
5077.0,97.0,88.0,0.51,0.0,1.0,0.0,0.0
5211.0,134.0,88.0,0.51,0.0,1.0,0.0,0.0
5216.0,5.0,88.0,0.51,0.0,1.0,0.0,0.0
5324.0,108.0,89.0,0.51,0.0,1.0,0.0,0.0
5429.0,105.0,92.0,0.51,0.0,1.0,0.0,0.0
5543.0,114.0,96.0,0.51,0.0,1.0,0.0,0.0
5722.0,179.0,98.0,0.51,0.0,1.0,0.0,0.0
5722.0,0.0,98.0,0.51,0.0,1.0,0.0,0.0
5847.0,125.0,104.0,0.51,0.0,1.0,0.0,0.0
6040.0,65.0,107.0,0.51,0.0,1.0,0.0,0.0
6101.0,61.0,110.0,0.51,0.0,1.0,0.0,0.0
6230.0,129.0,110.0,0.51,0.0,1.0,0.0,0.0
6294.0,64.0,113.0,0.51,0.0,1.0,0.0,0.0
6333.0,39.0,113.0,0.51,1.0,0.0,0.0,0.0
6371.0,38.0,113.0,0.51,0.0,1.0,0.0,0.0
6432.0,61.0,117.0,0.51,0.0,1.0,0.0,0.0
6486.0,54.0,123.0,0.51,0.0,1.0,0.0,0.0
6582.0,96.0,130.0,0.51,0.0,1.0,0.0,0.0
6617.0,35.0,135.0,0.51,0.0,1.0,0.0,0.0
6690.0,73.0,139.0,0.51,0.0,1.0,0.0,0.0
6727.0,37.0,139.0,0.51,0.0,1.0,0.0,0.0
6727.0,0.0,141.0,0.51,0.0,1.0,0.0,0.0
6831.0,104.0,143.0,0.51,0.0,1.0,0.0,0.0
6902.0,71.0,145.0,0.51,0.0,1.0,0.0,0.0
6948.0,46.0,145.0,0.51,0.0,1.0,0.0,0.0
6975.0,27.0,146.0,0.51,0.0,1.0,0.0,0.0
7053.0,78.0,146.0,0.51,0.0,1.0,0.0,0.0
7063.0,10.0,146.0,0.51,0.0,1.0,0.0,0.0
7100.0,37.0,151.0,0.51,0.0,1.0,0.0,0.0
7146.0,46.0,154.0,0.51,0.0,1.0,0.0,0.0
7167.0,21.0,154.0,0.51,0.0,1.0,0.0,0.0
7197.0,30.0,154.0,0.51,0.0,1.0,0.0,0.0
7260.0,63.0,156.0,0.51,1.0,0.0,0.0,0.0
7297.0,37.0,157.0,0.51,0.0,1.0,0.0,0.0
7315.0,18.0,157.0,0.51,0.0,1.0,0.0,0.0
7340.0,25.0,158.0,0.51,0.0,0.0,1.0,0.0
7371.0,31.0,158.0,0.51,0.0,0.0,1.0,0.0
7378.0,7.0,159.0,0.51,0.0,1.0,0.0,0.0
7468.0,44.0,165.0,0.51,0.0,1.0,0.0,0.0
7476.0,8.0,165.0,0.51,0.0,1.0,0.0,0.0
7511.0,35.0,166.0,0.51,0.0,1.0,0.0,0.0
7532.0,21.0,171.0,0.51,0.0,1.0,0.0,0.0
7544.0,12.0,171.0,0.51,0.0,1.0,0.0,0.0
7582.0,38.0,171.0,0.51,0.0,1.0,0.0,0.0
7599.0,17.0,177.0,0.51,0.0,1.0,0.0,0.0
7611.0,12.0,182.0,0.51,0.0,1.0,0.0,0.0
7634.0,23.0,183.0,0.51,0.0,1.0,0.0,0.0
7649.0,15.0,183.0,0.51,0.0,1.0,0.0,0.0
7743.0,94.0,187.0,0.51,0.0,1.0,0.0,0.0
7781.0,38.0,192.0,0.51,0.0,1.0,0.0,0.0
7810.0,29.0,192.0,0.51,0.0,1.0,0.0,0.0
7831.0,21.0,196.0,0.51,0.0,0.0,1.0,0.0
7879.0,48.0,196.0,0.51,1.0,0.0,0.0,0.0
7897.0,18.0,196.0,0.51,0.0,1.0,0.0,0.0
7921.0,24.0,196.0,0.51,0.0,0.0,1.0,0.0
7949.0,28.0,196.0,0.51,1.0,0.0,0.0,0.0
7997.0,48.0,196.0,0.51,1.0,0.0,0.0,0.0
8016.0,19.0,196.0,0.51,0.0,0.0,1.0,0.0
8050.0,34.0,196.0,0.51,0.0,0.0,1.0,0.0
8082.0,32.0,196.0,0.51,0.0,0.0,1.0,0.0
8110.0,28.0,196.0,0.51,0.0,0.0,1.0,0.0
8112.0,2.0,196.0,0.51,1.0,0.0,0.0,0.0
8122.0,10.0,197.0,0.51,1.0,0.0,0.0,0.0
8151.0,29.0,200.0,0.51,1.0,0.0,0.0,0.0
8161.0,10.0,201.0,0.51,1.0,0.0,0.0,0.0
8174.0,13.0,201.0,0.51,1.0,0.0,0.0,0.0
8209.0,35.0,201.0,0.51,1.0,0.0,0.0,0.0
8258.0,34.0,206.0,0.51,0.0,1.0,0.0,0.0
8258.0,0.0,206.0,0.51,0.0,1.0,0.0,0.0
8326.0,68.0,212.0,0.51,0.0,1.0,0.0,0.0
8326.0,0.0,212.0,0.51,0.0,1.0,0.0,0.0
8360.0,34.0,214.0,0.51,0.0,1.0,0.0,0.0
8360.0,0.0,214.0,0.51,0.0,1.0,0.0,0.0
8362.0,2.0,214.0,0.51,0.0,1.0,0.0,0.0
8376.0,14.0,214.0,0.51,0.0,1.0,0.0,0.0
8429.0,53.0,215.0,0.51,0.0,1.0,0.0,0.0
8457.0,28.0,216.0,0.51,0.0,1.0,0.0,0.0
8457.0,0.0,216.0,0.51,0.0,0.0,1.0,0.0
8478.0,21.0,219.0,0.51,1.0,0.0,0.0,0.0
8493.0,15.0,219.0,0.51,0.0,1.0,0.0,0.0
8499.0,6.0,219.0,0.51,0.0,0.0,1.0,0.0
8530.0,31.0,220.0,0.51,1.0,0.0,0.0,0.0
8556.0,26.0,220.0,0.51,1.0,0.0,0.0,0.0
8556.0,0.0,220.0,0.51,0.0,0.0,1.0,0.0
8600.0,44.0,221.0,0.51,0.0,0.0,1.0,0.0
8600.0,0.0,221.0,0.51,0.0,0.0,1.0,0.0
8624.0,24.0,221.0,0.51,0.0,0.0,1.0,0.0
8624.0,0.0,221.0,0.51,0.0,1.0,0.0,0.0
8646.0,22.0,225.0,0.51,0.0,1.0,0.0,0.0
8646.0,0.0,225.0,0.51,0.0,1.0,0.0,0.0
8684.0,38.0,227.0,0.51,0.0,1.0,0.0,0.0
8684.0,0.0,227.0,0.51,0.0,1.0,0.0,0.0
8723.0,39.0,227.0,0.51,0.0,1.0,0.0,0.0
8740.0,17.0,227.0,0.51,0.0,1.0,0.0,0.0
8740.0,0.0,227.0,0.51,0.0,1.0,0.0,0.0
8792.0,26.0,229.0,0.51,0.0,1.0,0.0,0.0
8792.0,0.0,229.0,0.51,0.0,1.0,0.0,0.0
8819.0,27.0,229.0,0.51,0.0,1.0,0.0,0.0
8819.0,0.0,229.0,0.51,0.0,0.0,1.0,0.0
8819.0,0.0,229.0,0.51,0.0,0.0,1.0,0.0
8838.0,19.0,229.0,0.51,0.0,0.0,1.0,0.0
8854.0,16.0,230.0,0.51,0.0,0.0,1.0,0.0
8854.0,0.0,230.0,0.51,0.0,0.0,1.0,0.0
8860.0,6.0,230.0,0.51,0.0,0.0,1.0,0.0
8882.0,22.0,230.0,0.51,0.0,0.0,1.0,0.0
8882.0,0.0,230.0,0.51,1.0,0.0,0.0,0.0
8887.0,5.0,230.0,0.51,0.0,1.0,0.0,0.0
8908.0,21.0,231.0,0.51,0.0,0.0,1.0,0.0
8908.0,0.0,231.0,0.51,1.0,0.0,0.0,0.0
8925.0,17.0,231.0,0.51,1.0,0.0,0.0,0.0
8925.0,0.0,231.0,0.51,0.0,0.0,1.0,0.0
8925.0,0.0,231.0,0.51,0.0,0.0,1.0,0.0
8925.0,0.0,231.0,0.51,0.0,0.0,1.0,0.0
8976.0,51.0,231.0,0.51,0.0,0.0,1.0,0.0
8979.0,3.0,231.0,0.51,0.0,0.0,1.0,0.0
8979.0,0.0,231.0,0.51,0.0,0.0,1.0,0.0
8999.0,20.0,231.0,0.51,0.0,0.0,1.0,0.0
9015.0,16.0,231.0,0.51,0.0,0.0,1.0,0.0
9026.0,11.0,232.0,0.51,0.0,0.0,1.0,0.0
9026.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9026.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9046.0,20.0,232.0,0.51,0.0,0.0,1.0,0.0
9054.0,8.0,232.0,0.51,0.0,0.0,1.0,0.0
9054.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9054.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9054.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9100.0,46.0,232.0,0.51,0.0,0.0,1.0,0.0
9109.0,9.0,232.0,0.51,0.0,0.0,1.0,0.0
9109.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9127.0,18.0,232.0,0.51,0.0,0.0,1.0,0.0
9127.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9127.0,0.0,232.0,0.51,1.0,0.0,0.0,0.0
9137.0,10.0,232.0,0.51,0.0,1.0,0.0,0.0
9152.0,15.0,232.0,0.51,0.0,0.0,1.0,0.0
9152.0,0.0,232.0,0.51,1.0,0.0,0.0,0.0
9168.0,16.0,232.0,0.51,1.0,0.0,0.0,0.0
9168.0,0.0,232.0,0.51,0.0,0.0,1.0,0.0
9179.0,11.0,232.0,0.51,0.0,0.0,1.0,0.0
9188.0,9.0,232.0,0.51,0.0,0.0,1.0,0.0
9191.0,3.0,232.0,0.51,0.0,0.0,1.0,0.0
9191.0,0.0,232.0,0.51,1.0,0.0,0.0,0.0
9208.0,17.0,232.0,0.51,1.0,0.0,0.0,0.0
9211.0,3.0,232.0,0.51,1.0,0.0,0.0,0.0
9214.0,3.0,232.0,0.51,1.0,0.0,0.0,0.0
9214.0,0.0,232.0,0.51,1.0,0.0,0.0,0.0
9224.0,10.0,232.0,0.51,1.0,0.0,0.0,0.0
9229.0,5.0,232.0,0.51,1.0,0.0,0.0,0.0
9248.0,19.0,232.0,0.51,1.0,0.0,0.0,0.0
9256.0,8.0,232.0,0.51,1.0,0.0,0.0,0.0
9264.0,8.0,232.0,0.51,1.0,0.0,0.0,0.0
9264.0,0.0,232.0,0.51,1.0,0.0,0.0,0.0
9272.0,8.0,232.0,0.51,1.0,0.0,0.0,0.0
